theme,title,url,keywords,original_keywords,original_theme,publish_date
"Derechos humanos, Inclusión, discriminación, social, impacto",Australia rejects visa application by rightwing US pundit Candace Owens,https://www.theguardian.com/us-news/2024/oct/27/australia-rejects-visa-application-by-rightwing-us-pundit-candace-owens,equality,equality,Fairness and non-discrimination,2024-01-12
Risks,Missouri Republican says he is investigating Google for ‘censoring conservative speech’,https://www.theguardian.com/technology/2024/oct/25/missouri-republica-investigating-google-alleged-censoring-conservative-speech,bias,bias,Fairness and non-discrimination,2020-02-08
"Seguridad, privacidad, datos personales, regulación",Californians want controls on AI. Why did Gavin Newsom veto an AI safety bill? | Garrison Lovely,https://www.theguardian.com/commentisfree/2024/oct/16/california-ai-safety-bill-gavin-newsom,safety,bias,Fairness and non-discrimination,2021-10-14
Risks,Californians want controls on AI. Why did Gavin Newsom veto an AI safety bill? | Garrison Lovely,https://www.theguardian.com/commentisfree/2024/oct/16/california-ai-safety-bill-gavin-newsom,bias,bias,Fairness and non-discrimination,2022-02-26
"Seguridad, privacidad, datos personales, regulación",Californians want controls on AI. Why did Gavin Newsom veto an AI safety bill? | Garrison Lovely,https://www.theguardian.com/commentisfree/2024/oct/16/california-ai-safety-bill-gavin-newsom#comments,safety,bias,Fairness and non-discrimination,2020-11-24
Risks,Californians want controls on AI. Why did Gavin Newsom veto an AI safety bill? | Garrison Lovely,https://www.theguardian.com/commentisfree/2024/oct/16/california-ai-safety-bill-gavin-newsom#comments,bias,bias,Fairness and non-discrimination,2022-02-13
"Derechos humanos, Inclusión, discriminación, social, impacto",Opinion | This Is Not the Time to Give Up Wine,https://www.nytimes.com/2024/10/26/opinion/wine-sober-october.html,equality,equality,Fairness and non-discrimination,2022-05-17
"Derechos humanos, Inclusión, discriminación, social, impacto","Ole Miss built a $10M roster to reach the 12-team Playoff. With 2 losses, now what?",https://www.nytimes.com/athletic/5867884/2024/10/24/ole-miss-college-football-playoff-nil/,inclusion,inclusion,Fairness and non-discrimination,2023-08-04
Risks,"Les tombes d'enfants disparues, douleur enfouie des harkis",https://making-of.afp.com/les-tombes-denfants-disparues-douleur-enfouie-des-harkis,bias,bias,Fairness and non-discrimination,2018-04-17
"Derechos humanos, Inclusión, discriminación, social, impacto",The 23 Best Movies on Amazon Prime Right Now,https://www.wired.com/story/best-amazon-prime-movies/,"equality, inclusion","equality, inclusion",Fairness and non-discrimination,2023-08-20
"Derechos humanos, Inclusión, discriminación, social, impacto",Chinese Hackers Target Trump Campaign via Verizon Breach,https://www.wired.com/story/trump-vance-phones-verizon-hack/,fairness,fairness,Fairness and non-discrimination,2017-03-21
"Derechos humanos, Inclusión, discriminación, social, impacto",The 23 Best Movies on Amazon Prime Right Now,https://www.wired.com/story/best-amazon-prime-movies/#intcid=_wired-verso-hp-trending_797280c9-9710-4a06-9a55-e863ad1af6f2_popular4-1,"equality, inclusion","equality, inclusion",Fairness and non-discrimination,2024-11-20
"Derechos humanos, Inclusión, discriminación, social, impacto",Chinese Hackers Target Trump Campaign via Verizon Breach,https://www.wired.com/story/trump-vance-phones-verizon-hack/#intcid=_wired-verso-hp-trending_797280c9-9710-4a06-9a55-e863ad1af6f2_popular4-1,fairness,fairness,Fairness and non-discrimination,2024-10-26
"Derechos humanos, Inclusión, discriminación, social, impacto","Four in 10 deaths in war zones last year were women, UN report finds",https://www.theguardian.com/global-development/2024/oct/23/un-women-report-civilian-deaths-children-war-zones-2023-access-healthcare,equality,equality,Fairness and non-discrimination,2021-11-15
"Derechos humanos, Inclusión, discriminación, social, impacto",Breakdown in global order causing progress to stall in Africa – report,https://www.theguardian.com/global-development/2024/oct/23/global-rise-populism-causing-authoritarianism-africa-mo-ibrahim-governance-index,"equality, inclusion","equality, inclusion",Fairness and non-discrimination,2020-05-07
Risks,Japan’s new PM in precarious position as country votes in tight election,https://www.theguardian.com/world/2024/oct/26/japans-new-prime-minister-faces-tight-election,bias,bias,Fairness and non-discrimination,2024-07-16
"Derechos humanos, Inclusión, discriminación, social, impacto",MPs’ opposition to assisted dying bill grows amid criticism of lack of debate,https://www.theguardian.com/society/2024/oct/27/assisted-dying-bill-mps-opposition,equality,equality,Fairness and non-discrimination,2020-12-15
"Derechos humanos, Inclusión, discriminación, social, impacto","The weirdest thing about stripping naked with 5,500 people? It didn’t feel weird at all",https://www.theguardian.com/artanddesign/2024/oct/27/naked-spencer-tunick-rising-tide-nude-photo-exhibition,inclusion,inclusion,Fairness and non-discrimination,2018-04-20
"Derechos humanos, Inclusión, discriminación, social, impacto",Australia rejects visa application by rightwing US pundit Candace Owens,https://www.theguardian.com/us-news/2024/oct/27/australia-rejects-visa-application-by-rightwing-us-pundit-candace-owens,equality,equality,Fairness and non-discrimination,2020-05-07
Risks,Missouri Republican says he is investigating Google for ‘censoring conservative speech’,https://www.theguardian.com/technology/2024/oct/25/missouri-republica-investigating-google-alleged-censoring-conservative-speech,bias,bias,Fairness and non-discrimination,2022-01-20
"Seguridad, privacidad, datos personales, regulación",Californians want controls on AI. Why did Gavin Newsom veto an AI safety bill? | Garrison Lovely,https://www.theguardian.com/commentisfree/2024/oct/16/california-ai-safety-bill-gavin-newsom,safety,bias,Fairness and non-discrimination,2024-09-14
Risks,Californians want controls on AI. Why did Gavin Newsom veto an AI safety bill? | Garrison Lovely,https://www.theguardian.com/commentisfree/2024/oct/16/california-ai-safety-bill-gavin-newsom,bias,bias,Fairness and non-discrimination,2019-11-22
"Seguridad, privacidad, datos personales, regulación",Californians want controls on AI. Why did Gavin Newsom veto an AI safety bill? | Garrison Lovely,https://www.theguardian.com/commentisfree/2024/oct/16/california-ai-safety-bill-gavin-newsom#comments,safety,bias,Fairness and non-discrimination,2023-07-20
Risks,Californians want controls on AI. Why did Gavin Newsom veto an AI safety bill? | Garrison Lovely,https://www.theguardian.com/commentisfree/2024/oct/16/california-ai-safety-bill-gavin-newsom#comments,bias,bias,Fairness and non-discrimination,2018-06-15
"Seguridad, privacidad, datos personales, regulación",Apple’s Sales in China Are Stalling. What Will It Sacrifice to Turn Things Around?,https://www.wired.com/story/apples-sales-in-china-are-stalling-what-will-it-sacrifice-to-turn-things-around/,regulation,regulation,Accountability,2017-10-05
"Seguridad, privacidad, datos personales, regulación",Wisconsin’s critical Senate race devolves into bitter feud as GOP targets partner of gay senator,http://www.cnn.com/2024/10/27/politics/wisconsin-senate-race-baldwin-hovde/index.html,"liability, regulation","regulation, liability",Accountability,2023-07-01
"Seguridad, privacidad, datos personales, regulación",The Pope has shown openness to greater roles for women – but there’s pressure for him to go further,http://www.cnn.com/2024/10/27/europe/pope-women-roles-vatican-church-intl/index.html,responsibility,responsibility,Accountability,2020-10-04
"Seguridad, privacidad, datos personales, regulación",Venice vows to increase its daytripper tax and plans a two-tier entry system,http://www.cnn.com/2024/10/25/travel/venice-daytripper-tax-2025-increase/index.html,regulation,regulation,Accountability,2022-11-24
"Derechos humanos, Inclusión, discriminación, social, impacto",EU refuses to publish findings of Tunisia human rights inquiry,https://www.theguardian.com/world/2024/oct/23/eu-refuses-to-publish-findings-of-tunisia-human-rights-inquiry,human rights,"impact assessment, accountability",Accountability,2022-04-16
"Seguridad, privacidad, datos personales, regulación",EU refuses to publish findings of Tunisia human rights inquiry,https://www.theguardian.com/world/2024/oct/23/eu-refuses-to-publish-findings-of-tunisia-human-rights-inquiry,"accountability, impact assessment","impact assessment, accountability",Accountability,2019-01-31
"Seguridad, privacidad, datos personales, regulación","Japan’s ruling coalition to lose majority in election, national broadcaster says",https://www.theguardian.com/world/2024/oct/27/japan-election-ruling-coalition-exit-polls,responsibility,responsibility,Accountability,2019-06-03
"Seguridad, privacidad, datos personales, regulación",Japan’s new PM in precarious position as country votes in tight election,https://www.theguardian.com/world/2024/oct/26/japans-new-prime-minister-faces-tight-election,responsibility,responsibility,Accountability,2017-04-13
"Seguridad, privacidad, datos personales, regulación","Cutting off Unrwa would deeply harm Israel’s reputation, says UK minister",https://www.theguardian.com/politics/2024/oct/27/unrwa-israel-reputation-uk-minister-hamish-falconer,accountability,accountability,Accountability,2023-12-01
"Seguridad, privacidad, datos personales, regulación",Regulators urged to examine UK business dealings with Bangladeshi ex-minister,https://www.theguardian.com/business/2024/oct/22/regulators-urged-to-examine-uk-business-dealings-with-bangladeshi-ex-minister,regulation,regulation,Accountability,2023-12-18
"Seguridad, privacidad, datos personales, regulación",India’s airline industry in chaos after 90 hoax bomb threats in a week,https://www.theguardian.com/world/2024/oct/21/india-airline-industry-in-chaos-after-90-hoax-bomb-threats-in-a-week,regulation,regulation,Accountability,2023-11-12
"Seguridad, privacidad, datos personales, regulación",MPs’ opposition to assisted dying bill grows amid criticism of lack of debate,https://www.theguardian.com/society/2024/oct/27/assisted-dying-bill-mps-opposition,responsibility,responsibility,Accountability,2023-12-13
"Seguridad, privacidad, datos personales, regulación",Iran mocks Israel’s ‘weak’ attacks as hardliners call for reprisal,https://www.theguardian.com/world/2024/oct/26/iran-mocks-israel-attacks-weak-hardliners-reprisal,responsibility,responsibility,Accountability,2023-06-17
"Seguridad, privacidad, datos personales, regulación",Anti-hate group vows to continue work after Elon Musk’s declaration of ‘war’,https://www.theguardian.com/technology/2024/oct/25/anti-hate-group-vows-continue-work-elon-musk-declaration-war,"accountability, responsibility","accountability, responsibility",Accountability,2024-01-29
"Seguridad, privacidad, datos personales, regulación",Elon Musk worked in US illegally in 1995 after quitting school – report,https://www.theguardian.com/technology/2024/oct/26/elon-musk-illegal-immigration,regulation,regulation,Accountability,2024-06-09
"Seguridad, privacidad, datos personales, regulación",The leaked dossier on JD Vance is revealing in all the things it doesn’t say | Moira Donegan,https://www.theguardian.com/commentisfree/2024/oct/01/jd-vance-dossier-leak-trump-campaign,liability,liability,Accountability,2024-04-05
"Seguridad, privacidad, datos personales, regulación",A predator used her 12-year-old face to make porn. She helped pass a law to make that a crime,https://www.theguardian.com/technology/ng-interactive/2024/oct/26/ai-child-sexual-abuse-images-kaylin-hayman,responsibility,responsibility,Accountability,2020-01-06
"Seguridad, privacidad, datos personales, regulación",How one engineer beat restrictions on home computers in socialist Yugoslavia,https://www.theguardian.com/games/2024/oct/24/how-one-engineer-beat-the-ban-on-home-computers-in-socialist-yugoslavia,regulation,regulation,Accountability,2019-07-18
"Seguridad, privacidad, datos personales, regulación",How one engineer beat restrictions on home computers in socialist Yugoslavia,https://www.theguardian.com/games/2024/oct/24/how-one-engineer-beat-the-ban-on-home-computers-in-socialist-yugoslavia#comments,regulation,regulation,Accountability,2023-11-18
"Seguridad, privacidad, datos personales, regulación",Californians want controls on AI. Why did Gavin Newsom veto an AI safety bill? | Garrison Lovely,https://www.theguardian.com/commentisfree/2024/oct/16/california-ai-safety-bill-gavin-newsom,"safety, liability, regulation","regulation, liability",Accountability,2024-02-20
"Seguridad, privacidad, datos personales, regulación",Californians want controls on AI. Why did Gavin Newsom veto an AI safety bill? | Garrison Lovely,https://www.theguardian.com/commentisfree/2024/oct/16/california-ai-safety-bill-gavin-newsom#comments,"safety, liability, regulation","regulation, liability",Accountability,2024-04-10
"Seguridad, privacidad, datos personales, regulación",Zuckerberg 2.0: why has Meta boss ditched drab hoodies in jazzy makeover?,https://www.theguardian.com/technology/2024/oct/26/mark-zuckerberg-why-meta-boss-ditched-drab-hoodies-jazzy-makeover,responsibility,responsibility,Accountability,2018-03-03
"Seguridad, privacidad, datos personales, regulación",The Story of Kamala Harris,https://www.nytimes.com/2024/08/19/podcasts/the-daily/kamala-harris-dnc.html,"accountability, responsibility","accountability, responsibility",Accountability,2019-02-08
"Seguridad, privacidad, datos personales, regulación","What Donald Trump Would Do, in His Own Words - The New York Times",https://www.nytimes.com/interactive/2024/10/25/opinion/what-trump-says.html,responsibility,responsibility,Accountability,2020-12-05
"Seguridad, privacidad, datos personales, regulación","Anthony Davis, Zion Williamson and 9 other NBA players ready for big years",https://www.nytimes.com/athletic/5869794/2024/10/25/anthony-davis-zion-williamson-and-9-other-nba-players-ready-for-big-years/,responsibility,responsibility,Accountability,2024-03-20
"Seguridad, privacidad, datos personales, regulación",Apple’s Sales in China Are Stalling. What Will It Sacrifice to Turn Things Around?,https://www.wired.com/story/apples-sales-in-china-are-stalling-what-will-it-sacrifice-to-turn-things-around/,regulation,regulation,Accountability,2019-03-05
"Derechos humanos, Inclusión, discriminación, social, impacto",EU refuses to publish findings of Tunisia human rights inquiry,https://www.theguardian.com/world/2024/oct/23/eu-refuses-to-publish-findings-of-tunisia-human-rights-inquiry,human rights,"impact assessment, accountability",Accountability,2018-03-03
"Seguridad, privacidad, datos personales, regulación",EU refuses to publish findings of Tunisia human rights inquiry,https://www.theguardian.com/world/2024/oct/23/eu-refuses-to-publish-findings-of-tunisia-human-rights-inquiry,"accountability, impact assessment","impact assessment, accountability",Accountability,2022-09-10
"Seguridad, privacidad, datos personales, regulación","Japan’s ruling coalition to lose majority in election, national broadcaster says",https://www.theguardian.com/world/2024/oct/27/japan-election-ruling-coalition-exit-polls,responsibility,responsibility,Accountability,2017-04-02
"Seguridad, privacidad, datos personales, regulación",Japan’s new PM in precarious position as country votes in tight election,https://www.theguardian.com/world/2024/oct/26/japans-new-prime-minister-faces-tight-election,responsibility,responsibility,Accountability,2023-02-10
"Seguridad, privacidad, datos personales, regulación","Cutting off Unrwa would deeply harm Israel’s reputation, says UK minister",https://www.theguardian.com/politics/2024/oct/27/unrwa-israel-reputation-uk-minister-hamish-falconer,accountability,accountability,Accountability,2020-01-16
"Seguridad, privacidad, datos personales, regulación",Regulators urged to examine UK business dealings with Bangladeshi ex-minister,https://www.theguardian.com/business/2024/oct/22/regulators-urged-to-examine-uk-business-dealings-with-bangladeshi-ex-minister,regulation,regulation,Accountability,2021-04-26
"Seguridad, privacidad, datos personales, regulación",India’s airline industry in chaos after 90 hoax bomb threats in a week,https://www.theguardian.com/world/2024/oct/21/india-airline-industry-in-chaos-after-90-hoax-bomb-threats-in-a-week,regulation,regulation,Accountability,2024-10-04
"Seguridad, privacidad, datos personales, regulación",MPs’ opposition to assisted dying bill grows amid criticism of lack of debate,https://www.theguardian.com/society/2024/oct/27/assisted-dying-bill-mps-opposition,responsibility,responsibility,Accountability,2023-11-04
"Seguridad, privacidad, datos personales, regulación",Iran mocks Israel’s ‘weak’ attacks as hardliners call for reprisal,https://www.theguardian.com/world/2024/oct/26/iran-mocks-israel-attacks-weak-hardliners-reprisal,responsibility,responsibility,Accountability,2024-10-16
"Seguridad, privacidad, datos personales, regulación",Anti-hate group vows to continue work after Elon Musk’s declaration of ‘war’,https://www.theguardian.com/technology/2024/oct/25/anti-hate-group-vows-continue-work-elon-musk-declaration-war,"accountability, responsibility","accountability, responsibility",Accountability,2021-02-02
"Seguridad, privacidad, datos personales, regulación",Elon Musk worked in US illegally in 1995 after quitting school – report,https://www.theguardian.com/technology/2024/oct/26/elon-musk-illegal-immigration,regulation,regulation,Accountability,2024-07-18
"Seguridad, privacidad, datos personales, regulación",The leaked dossier on JD Vance is revealing in all the things it doesn’t say | Moira Donegan,https://www.theguardian.com/commentisfree/2024/oct/01/jd-vance-dossier-leak-trump-campaign,liability,liability,Accountability,2021-09-23
"Seguridad, privacidad, datos personales, regulación",A predator used her 12-year-old face to make porn. She helped pass a law to make that a crime,https://www.theguardian.com/technology/ng-interactive/2024/oct/26/ai-child-sexual-abuse-images-kaylin-hayman,responsibility,responsibility,Accountability,2017-11-23
"Seguridad, privacidad, datos personales, regulación",How one engineer beat restrictions on home computers in socialist Yugoslavia,https://www.theguardian.com/games/2024/oct/24/how-one-engineer-beat-the-ban-on-home-computers-in-socialist-yugoslavia,regulation,regulation,Accountability,2023-03-18
"Seguridad, privacidad, datos personales, regulación",How one engineer beat restrictions on home computers in socialist Yugoslavia,https://www.theguardian.com/games/2024/oct/24/how-one-engineer-beat-the-ban-on-home-computers-in-socialist-yugoslavia#comments,regulation,regulation,Accountability,2016-03-15
"Seguridad, privacidad, datos personales, regulación",Californians want controls on AI. Why did Gavin Newsom veto an AI safety bill? | Garrison Lovely,https://www.theguardian.com/commentisfree/2024/oct/16/california-ai-safety-bill-gavin-newsom,"safety, liability, regulation","regulation, liability",Accountability,2023-06-03
"Seguridad, privacidad, datos personales, regulación",Californians want controls on AI. Why did Gavin Newsom veto an AI safety bill? | Garrison Lovely,https://www.theguardian.com/commentisfree/2024/oct/16/california-ai-safety-bill-gavin-newsom#comments,"safety, liability, regulation","regulation, liability",Accountability,2020-11-17
"Seguridad, privacidad, datos personales, regulación",Zuckerberg 2.0: why has Meta boss ditched drab hoodies in jazzy makeover?,https://www.theguardian.com/technology/2024/oct/26/mark-zuckerberg-why-meta-boss-ditched-drab-hoodies-jazzy-makeover,responsibility,responsibility,Accountability,2020-06-19
"Transparencia, datos input","Judges and Border Police Targeted by Anti-Government Extremists, Doxed as ‘Traitors’",https://www.wired.com/story/judges-border-police-targeted-extremism/,transparency,transparency,Transparency and explainability,2018-11-14
"Transparencia, datos input",Chinese Hackers Target Trump Campaign via Verizon Breach,https://www.wired.com/story/trump-vance-phones-verizon-hack/,transparency,transparency,Transparency and explainability,2021-03-31
"Transparencia, datos input",Chinese Hackers Target Trump Campaign via Verizon Breach,https://www.wired.com/story/trump-vance-phones-verizon-hack/#intcid=_wired-verso-hp-trending_797280c9-9710-4a06-9a55-e863ad1af6f2_popular4-1,transparency,transparency,Transparency and explainability,2024-07-30
"Transparencia, datos input",The Best 75 October Prime Day Deals You Can Still Snag,https://www.wired.com/story/best-prime-day-deals-october-2024-1/,transparency,transparency,Transparency and explainability,2022-08-15
"Transparencia, datos input",AI art: The end of creativity or the start of a new movement?,https://www.bbc.com/future/article/20241018-ai-art-the-end-of-creativity-or-a-new-movement,black box,black box,Transparency and explainability,2024-11-11
"Derechos humanos, Inclusión, discriminación, social, impacto",EU refuses to publish findings of Tunisia human rights inquiry,https://www.theguardian.com/world/2024/oct/23/eu-refuses-to-publish-findings-of-tunisia-human-rights-inquiry,human rights,"accountability, transparency",Transparency and explainability,2019-01-15
"Transparencia, datos input",EU refuses to publish findings of Tunisia human rights inquiry,https://www.theguardian.com/world/2024/oct/23/eu-refuses-to-publish-findings-of-tunisia-human-rights-inquiry,transparency,"accountability, transparency",Transparency and explainability,2024-10-14
"Seguridad, privacidad, datos personales, regulación",EU refuses to publish findings of Tunisia human rights inquiry,https://www.theguardian.com/world/2024/oct/23/eu-refuses-to-publish-findings-of-tunisia-human-rights-inquiry,accountability,"accountability, transparency",Transparency and explainability,2023-06-07
"Transparencia, datos input",Breakdown in global order causing progress to stall in Africa – report,https://www.theguardian.com/global-development/2024/oct/23/global-rise-populism-causing-authoritarianism-africa-mo-ibrahim-governance-index,transparency,transparency,Transparency and explainability,2022-02-06
"Seguridad, privacidad, datos personales, regulación","Cutting off Unrwa would deeply harm Israel’s reputation, says UK minister",https://www.theguardian.com/politics/2024/oct/27/unrwa-israel-reputation-uk-minister-hamish-falconer,accountability,accountability,Transparency and explainability,2023-05-24
"Transparencia, datos input",Anti-hate group vows to continue work after Elon Musk’s declaration of ‘war’,https://www.theguardian.com/technology/2024/oct/25/anti-hate-group-vows-continue-work-elon-musk-declaration-war,transparency,"accountability, transparency",Transparency and explainability,2023-04-06
"Seguridad, privacidad, datos personales, regulación",Anti-hate group vows to continue work after Elon Musk’s declaration of ‘war’,https://www.theguardian.com/technology/2024/oct/25/anti-hate-group-vows-continue-work-elon-musk-declaration-war,accountability,"accountability, transparency",Transparency and explainability,2019-04-02
"Transparencia, datos input","Apple AirPods 4 review: better sound, now with noise cancelling",https://www.theguardian.com/technology/2024/sep/30/apple-airpods-4-review-better-sound-noise-cancelling,transparency,transparency,Transparency and explainability,2020-12-24
"Seguridad, privacidad, datos personales, regulación",The Story of Kamala Harris,https://www.nytimes.com/2024/08/19/podcasts/the-daily/kamala-harris-dnc.html,accountability,accountability,Transparency and explainability,2022-06-27
"Transparencia, datos input","Judges and Border Police Targeted by Anti-Government Extremists, Doxed as ‘Traitors’",https://www.wired.com/story/judges-border-police-targeted-extremism/,transparency,transparency,Transparency and explainability,2018-09-06
"Transparencia, datos input",Chinese Hackers Target Trump Campaign via Verizon Breach,https://www.wired.com/story/trump-vance-phones-verizon-hack/,transparency,transparency,Transparency and explainability,2018-01-16
"Transparencia, datos input",Chinese Hackers Target Trump Campaign via Verizon Breach,https://www.wired.com/story/trump-vance-phones-verizon-hack/#intcid=_wired-verso-hp-trending_797280c9-9710-4a06-9a55-e863ad1af6f2_popular4-1,transparency,transparency,Transparency and explainability,2019-11-13
"Transparencia, datos input",The Best 75 October Prime Day Deals You Can Still Snag,https://www.wired.com/story/best-prime-day-deals-october-2024-1/,transparency,transparency,Transparency and explainability,2023-05-21
"Derechos humanos, Inclusión, discriminación, social, impacto",EU refuses to publish findings of Tunisia human rights inquiry,https://www.theguardian.com/world/2024/oct/23/eu-refuses-to-publish-findings-of-tunisia-human-rights-inquiry,human rights,"accountability, transparency",Transparency and explainability,2023-02-08
"Transparencia, datos input",EU refuses to publish findings of Tunisia human rights inquiry,https://www.theguardian.com/world/2024/oct/23/eu-refuses-to-publish-findings-of-tunisia-human-rights-inquiry,transparency,"accountability, transparency",Transparency and explainability,2022-12-10
"Seguridad, privacidad, datos personales, regulación",EU refuses to publish findings of Tunisia human rights inquiry,https://www.theguardian.com/world/2024/oct/23/eu-refuses-to-publish-findings-of-tunisia-human-rights-inquiry,accountability,"accountability, transparency",Transparency and explainability,2022-12-06
"Transparencia, datos input",Breakdown in global order causing progress to stall in Africa – report,https://www.theguardian.com/global-development/2024/oct/23/global-rise-populism-causing-authoritarianism-africa-mo-ibrahim-governance-index,transparency,transparency,Transparency and explainability,2024-10-16
"Seguridad, privacidad, datos personales, regulación","Cutting off Unrwa would deeply harm Israel’s reputation, says UK minister",https://www.theguardian.com/politics/2024/oct/27/unrwa-israel-reputation-uk-minister-hamish-falconer,accountability,accountability,Transparency and explainability,2024-06-13
"Transparencia, datos input",Anti-hate group vows to continue work after Elon Musk’s declaration of ‘war’,https://www.theguardian.com/technology/2024/oct/25/anti-hate-group-vows-continue-work-elon-musk-declaration-war,transparency,"accountability, transparency",Transparency and explainability,2024-05-31
"Seguridad, privacidad, datos personales, regulación",Anti-hate group vows to continue work after Elon Musk’s declaration of ‘war’,https://www.theguardian.com/technology/2024/oct/25/anti-hate-group-vows-continue-work-elon-musk-declaration-war,accountability,"accountability, transparency",Transparency and explainability,2017-06-20
"Transparencia, datos input","Apple AirPods 4 review: better sound, now with noise cancelling",https://www.theguardian.com/technology/2024/sep/30/apple-airpods-4-review-better-sound-noise-cancelling,transparency,transparency,Transparency and explainability,2016-10-02
"Transparencia, datos input",AI art: The end of creativity or the start of a new movement?,https://www.bbc.com/future/article/20241018-ai-art-the-end-of-creativity-or-a-new-movement,black box,black box,Transparency and explainability,2019-09-21
"Derechos humanos, Inclusión, discriminación, social, impacto",Chinese Hackers Target Trump Campaign via Verizon Breach,https://www.wired.com/story/trump-vance-phones-verizon-hack/,fairness,"fairness, privacy","Human rights and democratic values, including fairness and privacy",2016-04-23
"Seguridad, privacidad, datos personales, regulación",Chinese Hackers Target Trump Campaign via Verizon Breach,https://www.wired.com/story/trump-vance-phones-verizon-hack/,privacy,"fairness, privacy","Human rights and democratic values, including fairness and privacy",2022-03-03
"Seguridad, privacidad, datos personales, regulación",The Best iPhone 16 Cases and Accessories,https://www.wired.com/gallery/best-iphone-16-cases-and-accessories/,privacy,privacy,"Human rights and democratic values, including fairness and privacy",2021-05-25
"Derechos humanos, Inclusión, discriminación, social, impacto",Chinese Hackers Target Trump Campaign via Verizon Breach,https://www.wired.com/story/trump-vance-phones-verizon-hack/#intcid=_wired-verso-hp-trending_797280c9-9710-4a06-9a55-e863ad1af6f2_popular4-1,fairness,"fairness, privacy","Human rights and democratic values, including fairness and privacy",2021-06-22
"Seguridad, privacidad, datos personales, regulación",Chinese Hackers Target Trump Campaign via Verizon Breach,https://www.wired.com/story/trump-vance-phones-verizon-hack/#intcid=_wired-verso-hp-trending_797280c9-9710-4a06-9a55-e863ad1af6f2_popular4-1,privacy,"fairness, privacy","Human rights and democratic values, including fairness and privacy",2021-02-15
"Seguridad, privacidad, datos personales, regulación",Criminals are looting millions from ATMs in Europe. Here’s why Germany is a prime target,http://www.cnn.com/2024/10/27/europe/criminals-atm-robberies-europe-intl/index.html,privacy,privacy,"Human rights and democratic values, including fairness and privacy",2024-01-29
"Derechos humanos, Inclusión, discriminación, social, impacto",The Pope has shown openness to greater roles for women – but there’s pressure for him to go further,http://www.cnn.com/2024/10/27/europe/pope-women-roles-vatican-church-intl/index.html,discrimination,discrimination,"Human rights and democratic values, including fairness and privacy",2023-05-05
"Derechos humanos, Inclusión, discriminación, social, impacto","Sudan: ‘The world doesn’t see us’, said a militia chief while holding Clarissa Ward captive in Darfur",http://www.cnn.com/2024/10/23/africa/darfur-sudan-crisis-militia/index.html,human rights,human rights,"Human rights and democratic values, including fairness and privacy",2023-10-27
"Seguridad, privacidad, datos personales, regulación","Phil Lesh, founding member and bassist for the Grateful Dead, has died at 84",http://www.cnn.com/2024/10/25/entertainment/phil-lesh-death/index.html,privacy,privacy,"Human rights and democratic values, including fairness and privacy",2023-03-01
"Derechos humanos, Inclusión, discriminación, social, impacto",More straight couples are using the word partner. Here’s why,http://www.cnn.com/2024/10/24/health/partner-boyfriend-girlfriend-labels-wellness/index.html,discrimination,discrimination,"Human rights and democratic values, including fairness and privacy",2024-03-27
Risks,"ChatGPT can be tricked into telling people how to commit crimes, a tech firm finds",http://www.cnn.com/2024/10/23/business/chatgpt-tricked-commit-crimes/index.html,bias,bias,"Human rights and democratic values, including fairness and privacy",2021-05-14
"Seguridad, privacidad, datos personales, regulación",X changed its terms of service to let its AI train on everyone’s posts. Now users are up in arms,http://www.cnn.com/2024/10/21/tech/x-twitter-terms-of-service/index.html,privacy,privacy,"Human rights and democratic values, including fairness and privacy",2024-09-22
"Seguridad, privacidad, datos personales, regulación",Shirley Ayorkor Botchwey appointed Commonwealth secretary general,https://www.theguardian.com/world/2024/oct/26/shirley-ayorkor-botchwey-appointed-commonwealth-secretary-general,privacy,privacy,"Human rights and democratic values, including fairness and privacy",2023-06-18
"Derechos humanos, Inclusión, discriminación, social, impacto",Mozambique ruling party declared winner of election marred by killings,https://www.theguardian.com/world/2024/oct/24/mozambique-ruling-party-daniel-chapo-winner-presidential-election,human rights,human rights,"Human rights and democratic values, including fairness and privacy",2020-01-20
"Derechos humanos, Inclusión, discriminación, social, impacto",EU refuses to publish findings of Tunisia human rights inquiry,https://www.theguardian.com/world/2024/oct/23/eu-refuses-to-publish-findings-of-tunisia-human-rights-inquiry,human rights,"accountability, human rights","Human rights and democratic values, including fairness and privacy",2020-08-17
"Seguridad, privacidad, datos personales, regulación",EU refuses to publish findings of Tunisia human rights inquiry,https://www.theguardian.com/world/2024/oct/23/eu-refuses-to-publish-findings-of-tunisia-human-rights-inquiry,accountability,"accountability, human rights","Human rights and democratic values, including fairness and privacy",2024-03-15
"Derechos humanos, Inclusión, discriminación, social, impacto",Venezuelan opposition says detained activist has been murdered,https://www.theguardian.com/world/2024/oct/25/venezuelan-opposition-says-detained-activist-has-been-murdered,human rights,human rights,"Human rights and democratic values, including fairness and privacy",2023-04-11
"Derechos humanos, Inclusión, discriminación, social, impacto",Legal bid for Ecuador forest to be recognised as song co-creator,https://www.theguardian.com/world/2024/oct/25/legal-bid-for-ecuador-forest-to-be-recognised-as-song-co-creator,human rights,human rights,"Human rights and democratic values, including fairness and privacy",2019-01-04
Risks,Japan’s new PM in precarious position as country votes in tight election,https://www.theguardian.com/world/2024/oct/26/japans-new-prime-minister-faces-tight-election,bias,bias,"Human rights and democratic values, including fairness and privacy",2017-05-16
