theme,title,url,keywords
Transparency and explainability,Anti-hate group vows to continue work after Elon Musk’s declaration of ‘war’,https://www.theguardian.com/technology/2024/oct/25/anti-hate-group-vows-continue-work-elon-musk-declaration-war,"accountability, transparency"
Transparency and explainability,"Apple AirPods 4 review: better sound, now with noise cancelling",https://www.theguardian.com/technology/2024/sep/30/apple-airpods-4-review-better-sound-noise-cancelling,transparency
Transparency and explainability,AI art: The end of creativity or the start of a new movement?,https://www.bbc.com/future/article/20241018-ai-art-the-end-of-creativity-or-a-new-movement,black box
"Human rights and democratic values, including fairness and privacy",Chinese Hackers Target Trump Campaign via Verizon Breach,https://www.wired.com/story/trump-vance-phones-verizon-hack/,"fairness, privacy"
"Human rights and democratic values, including fairness and privacy",The Best iPhone 16 Cases and Accessories,https://www.wired.com/gallery/best-iphone-16-cases-and-accessories/,privacy
"Human rights and democratic values, including fairness and privacy",Chinese Hackers Target Trump Campaign via Verizon Breach,https://www.wired.com/story/trump-vance-phones-verizon-hack/#intcid=_wired-verso-hp-trending_797280c9-9710-4a06-9a55-e863ad1af6f2_popular4-1,"fairness, privacy"
"Human rights and democratic values, including fairness and privacy",Criminals are looting millions from ATMs in Europe. Here’s why Germany is a prime target,http://www.cnn.com/2024/10/27/europe/criminals-atm-robberies-europe-intl/index.html,privacy
"Human rights and democratic values, including fairness and privacy",The Pope has shown openness to greater roles for women – but there’s pressure for him to go further,http://www.cnn.com/2024/10/27/europe/pope-women-roles-vatican-church-intl/index.html,discrimination
"Human rights and democratic values, including fairness and privacy","Sudan: ‘The world doesn’t see us’, said a militia chief while holding Clarissa Ward captive in Darfur",http://www.cnn.com/2024/10/23/africa/darfur-sudan-crisis-militia/index.html,human rights
"Human rights and democratic values, including fairness and privacy","Phil Lesh, founding member and bassist for the Grateful Dead, has died at 84",http://www.cnn.com/2024/10/25/entertainment/phil-lesh-death/index.html,privacy
"Human rights and democratic values, including fairness and privacy",More straight couples are using the word partner. Here’s why,http://www.cnn.com/2024/10/24/health/partner-boyfriend-girlfriend-labels-wellness/index.html,discrimination
"Human rights and democratic values, including fairness and privacy","ChatGPT can be tricked into telling people how to commit crimes, a tech firm finds",http://www.cnn.com/2024/10/23/business/chatgpt-tricked-commit-crimes/index.html,bias
"Human rights and democratic values, including fairness and privacy",X changed its terms of service to let its AI train on everyone’s posts. Now users are up in arms,http://www.cnn.com/2024/10/21/tech/x-twitter-terms-of-service/index.html,privacy
"Human rights and democratic values, including fairness and privacy",Shirley Ayorkor Botchwey appointed Commonwealth secretary general,https://www.theguardian.com/world/2024/oct/26/shirley-ayorkor-botchwey-appointed-commonwealth-secretary-general,privacy
"Human rights and democratic values, including fairness and privacy",Mozambique ruling party declared winner of election marred by killings,https://www.theguardian.com/world/2024/oct/24/mozambique-ruling-party-daniel-chapo-winner-presidential-election,human rights
"Human rights and democratic values, including fairness and privacy",EU refuses to publish findings of Tunisia human rights inquiry,https://www.theguardian.com/world/2024/oct/23/eu-refuses-to-publish-findings-of-tunisia-human-rights-inquiry,"accountability, human rights"
"Human rights and democratic values, including fairness and privacy",Venezuelan opposition says detained activist has been murdered,https://www.theguardian.com/world/2024/oct/25/venezuelan-opposition-says-detained-activist-has-been-murdered,human rights
"Human rights and democratic values, including fairness and privacy",Legal bid for Ecuador forest to be recognised as song co-creator,https://www.theguardian.com/world/2024/oct/25/legal-bid-for-ecuador-forest-to-be-recognised-as-song-co-creator,human rights
"Human rights and democratic values, including fairness and privacy",Japan’s new PM in precarious position as country votes in tight election,https://www.theguardian.com/world/2024/oct/26/japans-new-prime-minister-faces-tight-election,bias
"Human rights and democratic values, including fairness and privacy",‘Time has come’: Commonwealth heads agree to reparatory justice dialogue despite reluctant UK,https://www.theguardian.com/world/2024/oct/26/commonwealth-heads-reparatory-justice-dialogue-despite-reluctant-uk,privacy
"Human rights and democratic values, including fairness and privacy","Labor lost Queensland election partly because it was obsessed with the Greens, Chandler-Mather says",https://www.theguardian.com/australia-news/2024/oct/28/labor-lost-queensland-election-partly-because-it-was-obsessed-with-the-greens-chandler-mather-says,privacy
"Human rights and democratic values, including fairness and privacy",Woman bitten by snake found alive after week-long search in remote Snowy Mountains,https://www.theguardian.com/australia-news/2024/oct/27/woman-bitten-by-snake-found-alive-after-week-long-search-in-remote-snowy-mountains,privacy
"Human rights and democratic values, including fairness and privacy",New Queensland premier David Crisafulli vows to legislate ‘adult time for adult crime’ policy by Christmas,https://www.theguardian.com/australia-news/2024/oct/27/new-queensland-premier-david-crisafulli-vows-to-legislate-adult-time-for-adult-policy-by-christmas,privacy
"Human rights and democratic values, including fairness and privacy",Labor accuses Peter Dutton of trying to ‘force nuclear energy on Queenslanders’,https://www.theguardian.com/australia-news/2024/oct/27/labor-accuses-peter-dutton-of-trying-force-nuclear-energy-on-queenslanders,privacy
"Human rights and democratic values, including fairness and privacy",Scheme to boost French school trips to Britain ‘at risk’ under new UK entry rules,https://www.theguardian.com/politics/2024/oct/27/french-school-trips-scheme-uk-new-entry-rules-brexit,privacy
"Human rights and democratic values, including fairness and privacy",Georgia’s ruling party leading in pivotal election ahead of pro-EU opposition,https://www.theguardian.com/world/2024/oct/26/georgias-ruling-party-and-pro-western-opposition-both-claim-election-victory,privacy
"Human rights and democratic values, including fairness and privacy",Middle East crisis live: one killed and several injured after truck hits bus stop in Israel; protesters disrupt speech by Netanyahu,https://www.theguardian.com/world/live/2024/oct/27/middle-east-crisis-live-iran-supreme-leader-expected-to-speak-after-israeli-airstrikes-at-least-40-reported-killed-in-gaza,human rights
"Human rights and democratic values, including fairness and privacy","Cutting off Unrwa would deeply harm Israel’s reputation, says UK minister",https://www.theguardian.com/politics/2024/oct/27/unrwa-israel-reputation-uk-minister-hamish-falconer,accountability
"Human rights and democratic values, including fairness and privacy",Joe Biden says he hopes latest Israeli strike on Iran will end escalation,https://www.theguardian.com/world/2024/oct/26/joe-biden-says-he-hopes-latest-israeli-strike-on-iran-will-end-escalation,privacy
"Human rights and democratic values, including fairness and privacy",Tuesday briefing: Canada puts India ‘on notice’ as row over alleged killing of Sikh activists escalates,https://www.theguardian.com/world/2024/oct/22/tuesday-briefing-how-canada-and-indias-year-long-diplomatic-row-has-escalated,privacy
"Human rights and democratic values, including fairness and privacy",Regulators urged to examine UK business dealings with Bangladeshi ex-minister,https://www.theguardian.com/business/2024/oct/22/regulators-urged-to-examine-uk-business-dealings-with-bangladeshi-ex-minister,privacy
"Human rights and democratic values, including fairness and privacy",Pakistan’s government curbs judiciary’s power after alleged harassment of MPs,https://www.theguardian.com/world/2024/oct/21/pakistans-government-curbs-judiciarys-power-after-alleged-harassment-of-mps,human rights
"Human rights and democratic values, including fairness and privacy","Labour should ‘invest big’ in arts and culture projects, says top economist",https://www.theguardian.com/uk-news/2024/oct/27/labour-investment-uk-arts-and-culture-andy-haldane-rsa,privacy
"Human rights and democratic values, including fairness and privacy",MPs’ opposition to assisted dying bill grows amid criticism of lack of debate,https://www.theguardian.com/society/2024/oct/27/assisted-dying-bill-mps-opposition,"privacy, human rights"
"Human rights and democratic values, including fairness and privacy",Rachel Reeves could make it easier for pubs to sell beers from local breweries,https://www.theguardian.com/business/2024/oct/27/rachel-reeves-could-easier-pubs-sell-beers-local-breweries,privacy
"Human rights and democratic values, including fairness and privacy",‘It is about people’s love of the river’: swimming group fighting for rights in the Avon,https://www.theguardian.com/environment/2024/oct/27/swimming-group-fighting-rights-avon-river,privacy
"Human rights and democratic values, including fairness and privacy",‘If I had the power I’d destroy the whole thing’: what went wrong with the ghost town of Disney-style castles?,https://www.theguardian.com/world/2024/oct/26/what-went-wrong-with-ghost-town-disney-style-castles-turkey,privacy
"Human rights and democratic values, including fairness and privacy",Iran mocks Israel’s ‘weak’ attacks as hardliners call for reprisal,https://www.theguardian.com/world/2024/oct/26/iran-mocks-israel-attacks-weak-hardliners-reprisal,privacy
"Human rights and democratic values, including fairness and privacy","The weirdest thing about stripping naked with 5,500 people? It didn’t feel weird at all",https://www.theguardian.com/artanddesign/2024/oct/27/naked-spencer-tunick-rising-tide-nude-photo-exhibition,privacy
"Human rights and democratic values, including fairness and privacy",Australia rejects visa application by rightwing US pundit Candace Owens,https://www.theguardian.com/us-news/2024/oct/27/australia-rejects-visa-application-by-rightwing-us-pundit-candace-owens,privacy
"Human rights and democratic values, including fairness and privacy",Washington Post cartoon team skewers paper’s decision not to make endorsement,https://www.theguardian.com/media/2024/oct/26/washington-post-cartoon-team-presidential-endorsement,privacy
"Human rights and democratic values, including fairness and privacy",Anti-hate group vows to continue work after Elon Musk’s declaration of ‘war’,https://www.theguardian.com/technology/2024/oct/25/anti-hate-group-vows-continue-work-elon-musk-declaration-war,"accountability, privacy"
"Human rights and democratic values, including fairness and privacy",Tesla adds close to $150bn in market value on best day in over a decade,https://www.theguardian.com/technology/2024/oct/24/tesla-shares-elon-musk,privacy
"Human rights and democratic values, including fairness and privacy",How to talk to your family and friends about not posting photos of your kids,https://www.theguardian.com/technology/2024/oct/24/posting-children-online-social-media-family-conversation,privacy
"Human rights and democratic values, including fairness and privacy",Intel wins lengthy EU legal battle over £880m competition fine,https://www.theguardian.com/technology/2024/oct/24/intel-legal-battle-against-eu-880m-fine-competition,privacy
"Human rights and democratic values, including fairness and privacy",Missouri Republican says he is investigating Google for ‘censoring conservative speech’,https://www.theguardian.com/technology/2024/oct/25/missouri-republica-investigating-google-alleged-censoring-conservative-speech,"bias, privacy"
"Human rights and democratic values, including fairness and privacy",Chinese believed to have targeted Trump’s and Vance’s phones in US telecommunications breach,https://www.theguardian.com/us-news/2024/oct/25/china-hack-trump-vance,privacy
"Human rights and democratic values, including fairness and privacy",Russia’s FSB protected Evil Corp gang that carried out Nato cyber-attacks,https://www.theguardian.com/technology/2024/oct/01/russian-gang-evil-corp-nato-cyber-attacks-protection-fsb-sanctions,privacy
"Human rights and democratic values, including fairness and privacy",Trump campaign’s suspected Iranian hack may still be happening,https://www.theguardian.com/us-news/2024/sep/24/trump-campaign-iran-hack,privacy
"Human rights and democratic values, including fairness and privacy",Sweden warns of heightened risk of Russian sabotage,https://www.theguardian.com/world/article/2024/aug/29/sweden-warns-of-heightened-risk-of-russian-sabotage,privacy
"Human rights and democratic values, including fairness and privacy",‘Serial meets Twin Peaks’ in a true crime tale from Adam Buxton,https://www.theguardian.com/tv-and-radio/2024/oct/24/hear-here-up-in-smoke-podcast,privacy
"Human rights and democratic values, including fairness and privacy",‘I wanted both sides of the business to be as intimate as being in bed’: tech entrepreneur William Reeve,https://www.theguardian.com/business/2024/oct/22/i-wanted-both-sides-of-the-business-to-be-as-intimate-as-being-in-bed-tech-entrepreneur-william-reeve,privacy
"Human rights and democratic values, including fairness and privacy",Elon Musk hopes Trump victory will help his $44bn Twitter bet pay off,https://www.theguardian.com/technology/2024/oct/27/elon-musk-hopes-trump-victory-will-help-his-44bn-twitter-bet-pay-off,privacy
"Human rights and democratic values, including fairness and privacy","As Silicon Valley eyes US election, Elon Musk is not the only tech bro to worry about",https://www.theguardian.com/technology/2024/oct/20/as-silicon-valley-eyes-us-election-elon-musk-is-not-the-only-tech-bro-to-worry-about,privacy
"Human rights and democratic values, including fairness and privacy","If Civilization is falling apart, I might as well control it myself",https://www.theguardian.com/games/2024/oct/25/civilization-dominik-diamond-sixth,privacy
"Human rights and democratic values, including fairness and privacy","If Civilization is falling apart, I might as well control it myself",https://www.theguardian.com/games/2024/oct/25/civilization-dominik-diamond-sixth#comments,privacy
"Human rights and democratic values, including fairness and privacy",Pushing Buttons: Is there even any point in making more powerful games consoles?,https://www.theguardian.com/games/2024/oct/23/is-there-even-any-point-in-making-more-powerful-games-consoles,privacy
"Human rights and democratic values, including fairness and privacy","Fear the Spotlight review – engrossing, eerie and unexpectedly thought-provoking horror",https://www.theguardian.com/games/2024/oct/23/fear-the-spotlight-review-cozy-game-pals-blumhouse-games,privacy
"Human rights and democratic values, including fairness and privacy",‘I am valued here’: the extraordinary film that recreates a disabled boy’s rich digital life,https://www.theguardian.com/film/2024/oct/22/ibelin-film-mats-steen-world-of-warcraft,privacy
"Human rights and democratic values, including fairness and privacy",Humanist chaplain Greg Epstein: ‘Our bowed interactions with our phones look like worship’,https://www.theguardian.com/books/2024/oct/27/greg-epstein-tech-agnostic-harvard,privacy
"Human rights and democratic values, including fairness and privacy",Californians want controls on AI. Why did Gavin Newsom veto an AI safety bill? | Garrison Lovely,https://www.theguardian.com/commentisfree/2024/oct/16/california-ai-safety-bill-gavin-newsom,bias
"Human rights and democratic values, including fairness and privacy",Californians want controls on AI. Why did Gavin Newsom veto an AI safety bill? | Garrison Lovely,https://www.theguardian.com/commentisfree/2024/oct/16/california-ai-safety-bill-gavin-newsom#comments,bias
"Human rights and democratic values, including fairness and privacy","By showing Musk’s X the red card, has Brazil scored a goal for all democracies?",https://www.theguardian.com/commentisfree/2024/sep/15/by-showing-musks-unruly-x-the-red-card-brazil-has-scored-a-goal-for-all-democracies,privacy
"Human rights and democratic values, including fairness and privacy","By showing Musk’s X the red card, has Brazil scored a goal for all democracies?",https://www.theguardian.com/commentisfree/2024/sep/15/by-showing-musks-unruly-x-the-red-card-brazil-has-scored-a-goal-for-all-democracies#comments,privacy
"Human rights and democratic values, including fairness and privacy",Best Android 2024 – flagship smartphones compared and ranked,https://www.theguardian.com/thefilter/2024/oct/24/best-android-2024-flagship-smartphones-compared-and-ranked,privacy
"Human rights and democratic values, including fairness and privacy",Why you should give your child a dumbphone if you want them to be smarter | Torsten Bell,https://www.theguardian.com/commentisfree/2024/oct/26/children-dumbphones-smartphones-app-usage-research,privacy
"Human rights and democratic values, including fairness and privacy",Why you should give your child a dumbphone if you want them to be smarter | Torsten Bell,https://www.theguardian.com/commentisfree/2024/oct/26/children-dumbphones-smartphones-app-usage-research#comments,privacy
"Human rights and democratic values, including fairness and privacy",TechScape: Elon Musk is stumping hard for Donald Trump,https://www.theguardian.com/global/2024/oct/14/elon-musk-stumping-for-trump,privacy
"Human rights and democratic values, including fairness and privacy",Opt out: how to protect your baby’s photos on the internet,https://www.theguardian.com/technology/2024/oct/10/protecting-your-child-photos-online-privacy,"privacy, data protection"
"Human rights and democratic values, including fairness and privacy",TechScape: An elite Silicon Valley school tests a tech fast,https://www.theguardian.com/technology/2024/oct/08/techscape-silicon-valley-school-tech-fast-ai-training,privacy
"Human rights and democratic values, including fairness and privacy",The Story of Kamala Harris,https://www.nytimes.com/2024/08/19/podcasts/the-daily/kamala-harris-dnc.html,accountability
"Human rights and democratic values, including fairness and privacy",Charte sur la protection des données personnelles,https://www.afp.com/fr/charte-sur-la-protection-des-donnees-personnelles,privacy
"Human rights and democratic values, including fairness and privacy","Les tombes d'enfants disparues, douleur enfouie des harkis",https://making-of.afp.com/les-tombes-denfants-disparues-douleur-enfouie-des-harkis,bias
"Human rights and democratic values, including fairness and privacy",Chinese Hackers Target Trump Campaign via Verizon Breach,https://www.wired.com/story/trump-vance-phones-verizon-hack/,"fairness, privacy"
"Human rights and democratic values, including fairness and privacy",The Best iPhone 16 Cases and Accessories,https://www.wired.com/gallery/best-iphone-16-cases-and-accessories/,privacy
"Human rights and democratic values, including fairness and privacy",Chinese Hackers Target Trump Campaign via Verizon Breach,https://www.wired.com/story/trump-vance-phones-verizon-hack/#intcid=_wired-verso-hp-trending_797280c9-9710-4a06-9a55-e863ad1af6f2_popular4-1,"fairness, privacy"
"Human rights and democratic values, including fairness and privacy",Shirley Ayorkor Botchwey appointed Commonwealth secretary general,https://www.theguardian.com/world/2024/oct/26/shirley-ayorkor-botchwey-appointed-commonwealth-secretary-general,privacy
"Human rights and democratic values, including fairness and privacy",Mozambique ruling party declared winner of election marred by killings,https://www.theguardian.com/world/2024/oct/24/mozambique-ruling-party-daniel-chapo-winner-presidential-election,human rights
"Human rights and democratic values, including fairness and privacy",EU refuses to publish findings of Tunisia human rights inquiry,https://www.theguardian.com/world/2024/oct/23/eu-refuses-to-publish-findings-of-tunisia-human-rights-inquiry,"accountability, human rights"
"Human rights and democratic values, including fairness and privacy",Venezuelan opposition says detained activist has been murdered,https://www.theguardian.com/world/2024/oct/25/venezuelan-opposition-says-detained-activist-has-been-murdered,human rights
"Human rights and democratic values, including fairness and privacy",Legal bid for Ecuador forest to be recognised as song co-creator,https://www.theguardian.com/world/2024/oct/25/legal-bid-for-ecuador-forest-to-be-recognised-as-song-co-creator,human rights
"Human rights and democratic values, including fairness and privacy",Japan’s new PM in precarious position as country votes in tight election,https://www.theguardian.com/world/2024/oct/26/japans-new-prime-minister-faces-tight-election,bias
"Human rights and democratic values, including fairness and privacy",‘Time has come’: Commonwealth heads agree to reparatory justice dialogue despite reluctant UK,https://www.theguardian.com/world/2024/oct/26/commonwealth-heads-reparatory-justice-dialogue-despite-reluctant-uk,privacy
"Human rights and democratic values, including fairness and privacy","Labor lost Queensland election partly because it was obsessed with the Greens, Chandler-Mather says",https://www.theguardian.com/australia-news/2024/oct/28/labor-lost-queensland-election-partly-because-it-was-obsessed-with-the-greens-chandler-mather-says,privacy
"Human rights and democratic values, including fairness and privacy",Woman bitten by snake found alive after week-long search in remote Snowy Mountains,https://www.theguardian.com/australia-news/2024/oct/27/woman-bitten-by-snake-found-alive-after-week-long-search-in-remote-snowy-mountains,privacy
"Human rights and democratic values, including fairness and privacy",New Queensland premier David Crisafulli vows to legislate ‘adult time for adult crime’ policy by Christmas,https://www.theguardian.com/australia-news/2024/oct/27/new-queensland-premier-david-crisafulli-vows-to-legislate-adult-time-for-adult-policy-by-christmas,privacy
"Human rights and democratic values, including fairness and privacy",Labor accuses Peter Dutton of trying to ‘force nuclear energy on Queenslanders’,https://www.theguardian.com/australia-news/2024/oct/27/labor-accuses-peter-dutton-of-trying-force-nuclear-energy-on-queenslanders,privacy
"Human rights and democratic values, including fairness and privacy",Scheme to boost French school trips to Britain ‘at risk’ under new UK entry rules,https://www.theguardian.com/politics/2024/oct/27/french-school-trips-scheme-uk-new-entry-rules-brexit,privacy
"Human rights and democratic values, including fairness and privacy",Georgia’s ruling party leading in pivotal election ahead of pro-EU opposition,https://www.theguardian.com/world/2024/oct/26/georgias-ruling-party-and-pro-western-opposition-both-claim-election-victory,privacy
"Human rights and democratic values, including fairness and privacy",Middle East crisis live: one killed and several injured after truck hits bus stop in Israel; protesters disrupt speech by Netanyahu,https://www.theguardian.com/world/live/2024/oct/27/middle-east-crisis-live-iran-supreme-leader-expected-to-speak-after-israeli-airstrikes-at-least-40-reported-killed-in-gaza,human rights
"Human rights and democratic values, including fairness and privacy","Cutting off Unrwa would deeply harm Israel’s reputation, says UK minister",https://www.theguardian.com/politics/2024/oct/27/unrwa-israel-reputation-uk-minister-hamish-falconer,accountability
"Human rights and democratic values, including fairness and privacy",Joe Biden says he hopes latest Israeli strike on Iran will end escalation,https://www.theguardian.com/world/2024/oct/26/joe-biden-says-he-hopes-latest-israeli-strike-on-iran-will-end-escalation,privacy
"Human rights and democratic values, including fairness and privacy",Tuesday briefing: Canada puts India ‘on notice’ as row over alleged killing of Sikh activists escalates,https://www.theguardian.com/world/2024/oct/22/tuesday-briefing-how-canada-and-indias-year-long-diplomatic-row-has-escalated,privacy
"Human rights and democratic values, including fairness and privacy",Regulators urged to examine UK business dealings with Bangladeshi ex-minister,https://www.theguardian.com/business/2024/oct/22/regulators-urged-to-examine-uk-business-dealings-with-bangladeshi-ex-minister,privacy
"Human rights and democratic values, including fairness and privacy",Pakistan’s government curbs judiciary’s power after alleged harassment of MPs,https://www.theguardian.com/world/2024/oct/21/pakistans-government-curbs-judiciarys-power-after-alleged-harassment-of-mps,human rights
"Human rights and democratic values, including fairness and privacy","Labour should ‘invest big’ in arts and culture projects, says top economist",https://www.theguardian.com/uk-news/2024/oct/27/labour-investment-uk-arts-and-culture-andy-haldane-rsa,privacy
"Human rights and democratic values, including fairness and privacy",MPs’ opposition to assisted dying bill grows amid criticism of lack of debate,https://www.theguardian.com/society/2024/oct/27/assisted-dying-bill-mps-opposition,"privacy, human rights"
"Human rights and democratic values, including fairness and privacy",Rachel Reeves could make it easier for pubs to sell beers from local breweries,https://www.theguardian.com/business/2024/oct/27/rachel-reeves-could-easier-pubs-sell-beers-local-breweries,privacy
"Human rights and democratic values, including fairness and privacy",‘It is about people’s love of the river’: swimming group fighting for rights in the Avon,https://www.theguardian.com/environment/2024/oct/27/swimming-group-fighting-rights-avon-river,privacy
"Human rights and democratic values, including fairness and privacy",‘If I had the power I’d destroy the whole thing’: what went wrong with the ghost town of Disney-style castles?,https://www.theguardian.com/world/2024/oct/26/what-went-wrong-with-ghost-town-disney-style-castles-turkey,privacy
"Human rights and democratic values, including fairness and privacy",Iran mocks Israel’s ‘weak’ attacks as hardliners call for reprisal,https://www.theguardian.com/world/2024/oct/26/iran-mocks-israel-attacks-weak-hardliners-reprisal,privacy
"Human rights and democratic values, including fairness and privacy","The weirdest thing about stripping naked with 5,500 people? It didn’t feel weird at all",https://www.theguardian.com/artanddesign/2024/oct/27/naked-spencer-tunick-rising-tide-nude-photo-exhibition,privacy
"Human rights and democratic values, including fairness and privacy",Australia rejects visa application by rightwing US pundit Candace Owens,https://www.theguardian.com/us-news/2024/oct/27/australia-rejects-visa-application-by-rightwing-us-pundit-candace-owens,privacy
"Human rights and democratic values, including fairness and privacy",US universities are struggling to increase diversity. Are legacy admissions part of the problem?,https://www.theguardian.com/us-news/2024/oct/27/us-universities-diversity-legacy-admissions,discrimination
"Human rights and democratic values, including fairness and privacy",Anti-hate group vows to continue work after Elon Musk’s declaration of ‘war’,https://www.theguardian.com/technology/2024/oct/25/anti-hate-group-vows-continue-work-elon-musk-declaration-war,"accountability, privacy"
"Human rights and democratic values, including fairness and privacy",Tesla adds close to $150bn in market value on best day in over a decade,https://www.theguardian.com/technology/2024/oct/24/tesla-shares-elon-musk,privacy
"Human rights and democratic values, including fairness and privacy",How to talk to your family and friends about not posting photos of your kids,https://www.theguardian.com/technology/2024/oct/24/posting-children-online-social-media-family-conversation,privacy
"Human rights and democratic values, including fairness and privacy",Intel wins lengthy EU legal battle over £880m competition fine,https://www.theguardian.com/technology/2024/oct/24/intel-legal-battle-against-eu-880m-fine-competition,privacy
"Human rights and democratic values, including fairness and privacy",Missouri Republican says he is investigating Google for ‘censoring conservative speech’,https://www.theguardian.com/technology/2024/oct/25/missouri-republica-investigating-google-alleged-censoring-conservative-speech,"bias, privacy"
"Human rights and democratic values, including fairness and privacy",Chinese believed to have targeted Trump’s and Vance’s phones in US telecommunications breach,https://www.theguardian.com/us-news/2024/oct/25/china-hack-trump-vance,privacy
"Human rights and democratic values, including fairness and privacy",Russia’s FSB protected Evil Corp gang that carried out Nato cyber-attacks,https://www.theguardian.com/technology/2024/oct/01/russian-gang-evil-corp-nato-cyber-attacks-protection-fsb-sanctions,privacy
"Human rights and democratic values, including fairness and privacy",Trump campaign’s suspected Iranian hack may still be happening,https://www.theguardian.com/us-news/2024/sep/24/trump-campaign-iran-hack,privacy
"Human rights and democratic values, including fairness and privacy",Sweden warns of heightened risk of Russian sabotage,https://www.theguardian.com/world/article/2024/aug/29/sweden-warns-of-heightened-risk-of-russian-sabotage,privacy
"Human rights and democratic values, including fairness and privacy",‘Serial meets Twin Peaks’ in a true crime tale from Adam Buxton,https://www.theguardian.com/tv-and-radio/2024/oct/24/hear-here-up-in-smoke-podcast,privacy
"Human rights and democratic values, including fairness and privacy",‘I wanted both sides of the business to be as intimate as being in bed’: tech entrepreneur William Reeve,https://www.theguardian.com/business/2024/oct/22/i-wanted-both-sides-of-the-business-to-be-as-intimate-as-being-in-bed-tech-entrepreneur-william-reeve,privacy
"Human rights and democratic values, including fairness and privacy",Elon Musk hopes Trump victory will help his $44bn Twitter bet pay off,https://www.theguardian.com/technology/2024/oct/27/elon-musk-hopes-trump-victory-will-help-his-44bn-twitter-bet-pay-off,privacy
"Human rights and democratic values, including fairness and privacy","As Silicon Valley eyes US election, Elon Musk is not the only tech bro to worry about",https://www.theguardian.com/technology/2024/oct/20/as-silicon-valley-eyes-us-election-elon-musk-is-not-the-only-tech-bro-to-worry-about,privacy
"Human rights and democratic values, including fairness and privacy","If Civilization is falling apart, I might as well control it myself",https://www.theguardian.com/games/2024/oct/25/civilization-dominik-diamond-sixth,privacy
"Human rights and democratic values, including fairness and privacy","If Civilization is falling apart, I might as well control it myself",https://www.theguardian.com/games/2024/oct/25/civilization-dominik-diamond-sixth#comments,privacy
"Human rights and democratic values, including fairness and privacy",Pushing Buttons: Is there even any point in making more powerful games consoles?,https://www.theguardian.com/games/2024/oct/23/is-there-even-any-point-in-making-more-powerful-games-consoles,privacy
"Human rights and democratic values, including fairness and privacy","Fear the Spotlight review – engrossing, eerie and unexpectedly thought-provoking horror",https://www.theguardian.com/games/2024/oct/23/fear-the-spotlight-review-cozy-game-pals-blumhouse-games,privacy
"Human rights and democratic values, including fairness and privacy",‘I am valued here’: the extraordinary film that recreates a disabled boy’s rich digital life,https://www.theguardian.com/film/2024/oct/22/ibelin-film-mats-steen-world-of-warcraft,privacy
"Human rights and democratic values, including fairness and privacy",Humanist chaplain Greg Epstein: ‘Our bowed interactions with our phones look like worship’,https://www.theguardian.com/books/2024/oct/27/greg-epstein-tech-agnostic-harvard,privacy
"Human rights and democratic values, including fairness and privacy",Californians want controls on AI. Why did Gavin Newsom veto an AI safety bill? | Garrison Lovely,https://www.theguardian.com/commentisfree/2024/oct/16/california-ai-safety-bill-gavin-newsom,bias
"Human rights and democratic values, including fairness and privacy",Californians want controls on AI. Why did Gavin Newsom veto an AI safety bill? | Garrison Lovely,https://www.theguardian.com/commentisfree/2024/oct/16/california-ai-safety-bill-gavin-newsom#comments,bias
"Human rights and democratic values, including fairness and privacy","By showing Musk’s X the red card, has Brazil scored a goal for all democracies?",https://www.theguardian.com/commentisfree/2024/sep/15/by-showing-musks-unruly-x-the-red-card-brazil-has-scored-a-goal-for-all-democracies,privacy
"Human rights and democratic values, including fairness and privacy","By showing Musk’s X the red card, has Brazil scored a goal for all democracies?",https://www.theguardian.com/commentisfree/2024/sep/15/by-showing-musks-unruly-x-the-red-card-brazil-has-scored-a-goal-for-all-democracies#comments,privacy
"Human rights and democratic values, including fairness and privacy",Best Android 2024 – flagship smartphones compared and ranked,https://www.theguardian.com/thefilter/2024/oct/24/best-android-2024-flagship-smartphones-compared-and-ranked,privacy
"Human rights and democratic values, including fairness and privacy",Why you should give your child a dumbphone if you want them to be smarter | Torsten Bell,https://www.theguardian.com/commentisfree/2024/oct/26/children-dumbphones-smartphones-app-usage-research,privacy
"Human rights and democratic values, including fairness and privacy",Why you should give your child a dumbphone if you want them to be smarter | Torsten Bell,https://www.theguardian.com/commentisfree/2024/oct/26/children-dumbphones-smartphones-app-usage-research#comments,privacy
"Human rights and democratic values, including fairness and privacy",TechScape: Elon Musk is stumping hard for Donald Trump,https://www.theguardian.com/global/2024/oct/14/elon-musk-stumping-for-trump,privacy
"Human rights and democratic values, including fairness and privacy",Opt out: how to protect your baby’s photos on the internet,https://www.theguardian.com/technology/2024/oct/10/protecting-your-child-photos-online-privacy,"privacy, data protection"
"Human rights and democratic values, including fairness and privacy",TechScape: An elite Silicon Valley school tests a tech fast,https://www.theguardian.com/technology/2024/oct/08/techscape-silicon-valley-school-tech-fast-ai-training,privacy
Responsibility and accountability,Wisconsin’s critical Senate race devolves into bitter feud as GOP targets partner of gay senator,http://www.cnn.com/2024/10/27/politics/wisconsin-senate-race-baldwin-hovde/index.html,liability
Responsibility and accountability,The Pope has shown openness to greater roles for women – but there’s pressure for him to go further,http://www.cnn.com/2024/10/27/europe/pope-women-roles-vatican-church-intl/index.html,responsibility
Responsibility and accountability,EU refuses to publish findings of Tunisia human rights inquiry,https://www.theguardian.com/world/2024/oct/23/eu-refuses-to-publish-findings-of-tunisia-human-rights-inquiry,accountability
